id,q_0.1,q_0.2,q_0.3,q_0.4,q_0.5,q_0.6,q_0.7,q_0.8,q_0.9
26.csv_Day8_8h30m,34.542618,55.95433,56.879513,62.445663,61.545605,62.06977,62.05216,65.210655,66.75304
26.csv_Day8_9h00m,35.3221,62.396038,64.87197,72.39115,69.57446,69.79354,70.033295,73.683784,75.04037
26.csv_Day8_9h30m,38.66107,67.75384,70.46605,79.58779,77.019775,76.45385,77.52709,80.675385,81.74848
26.csv_Day8_10h00m,33.074924,63.404804,70.19707,80.16044,81.97244,81.02332,82.57619,86.87667,88.07694
26.csv_Day8_10h30m,29.658636,55.679092,64.67382,75.26402,82.61781,82.72642,85.508545,90.34227,90.97905
26.csv_Day8_11h00m,25.846325,50.631886,63.19327,74.55595,82.944244,84.30976,87.348816,92.67113,93.515015
26.csv_Day8_11h30m,24.484602,53.626503,64.3664,76.03638,83.96361,87.16343,89.62616,95.69364,96.00348
26.csv_Day8_12h00m,17.399048,43.056496,60.643055,72.13997,82.217575,86.225975,89.260994,94.69559,95.92493
26.csv_Day8_12h30m,20.927996,43.30416,55.326057,66.57718,78.81961,85.25211,87.73979,93.719894,95.11574
26.csv_Day8_13h00m,16.432638,38.50117,50.31447,60.76936,77.287155,82.13827,85.82513,91.40147,92.740166
26.csv_Day8_13h30m,7.5589643,35.546646,45.80808,55.87457,71.45463,77.56636,81.24911,86.62644,88.15958
26.csv_Day8_14h00m,15.639612,33.492393,45.28351,53.903248,66.79191,72.1331,77.13594,81.729614,83.499596
26.csv_Day8_14h30m,7.6164746,27.098297,37.263176,45.483124,60.70722,66.31136,71.327896,75.98034,77.445435
26.csv_Day8_15h00m,8.927567,24.921,31.607935,38.35212,51.767433,58.955803,64.86822,69.31238,71.40779
26.csv_Day8_15h30m,3.4562716,15.751457,23.93779,29.468996,45.056213,50.575043,57.69786,61.17332,63.22269
26.csv_Day8_16h00m,1.7587466,9.997421,19.010809,23.463284,37.28911,41.962482,49.44133,52.62175,55.51284
26.csv_Day8_16h30m,1.4769969,8.070193,16.738544,19.798122,31.492083,35.113674,40.91471,43.65562,46.16286
26.csv_Day8_17h00m,2.49131,4.681176,10.13888,12.102772,20.601912,24.428444,31.124075,33.42231,36.026783
26.csv_Day8_17h30m,1.5973375,3.3320198,6.966807,7.8625364,14.111528,17.195673,22.034643,25.550402,27.209555
26.csv_Day8_18h00m,1.0755682,4.042865,5.7752643,6.924235,10.490926,12.129417,15.276504,17.438253,19.230616
26.csv_Day8_18h30m,0.7652539,1.3522497,2.397056,2.6118712,5.120558,5.5426636,7.792552,9.467514,10.648729
26.csv_Day8_19h00m,0.053812638,0.15342885,0.45877957,0.35535777,0.84891844,1.4986761,2.1147966,3.0526185,3.7091737
26.csv_Day8_19h30m,0.0,0.0,0.0,0.0,0.04168068,0.053739496,0.033611983,0.14859678,0.14861338
26.csv_Day8_20h00m,0.0,0.0,0.0,0.0,0.053987034,0.057685673,0.059820004,0.046753354,0.07584221
26.csv_Day8_20h30m,0.0,0.0,0.0,0.0,0.0,0.08792178,0.07850067,0.07954689,0.049626794
26.csv_Day8_21h00m,0.0,0.0,0.0,0.0,0.0030515622,0.12544829,0.07367371,0.07541519,0.16183372
26.csv_Day8_21h30m,0.0,0.0,0.0,0.0,0.06568826,0.12963521,0.037161417,0.05853577,0.09654346
26.csv_Day8_22h00m,0.0,0.0,0.0,0.0,0.052668016,0.098308265,0.15549247,0.063101925,0.075598165
26.csv_Day8_22h30m,0.0,0.0,0.0,0.0,0.0,0.0,0.017770385,0.047842573,0.080046944
26.csv_Day8_23h00m,0.0,0.0,0.0,0.0,0.0,0.10142239,0.04684522,0.0039406847,0.075620964
26.csv_Day8_23h30m,0.0,0.0,0.018052766,0.0,0.0,0.0,0.021956675,0.08311119,0.079729676
27.csv_Day7_0h00m,0.0,0.0,0.0,0.0,0.0,0.10516119,0.0932959,0.17121091,0.10603438
27.csv_Day7_0h30m,0.0,0.0,0.0,0.0,0.0,0.05057399,0.08228801,0.14394806,0.09645585
27.csv_Day7_1h00m,0.0,0.0,0.0,0.0,0.0043226164,0.00862667,0.0,0.10934575,0.0772254
27.csv_Day7_1h30m,0.0,0.0,0.0,0.020576606,0.008011533,0.13007909,0.03680731,0.09670782,0.026131688
27.csv_Day7_2h00m,0.0,0.0,0.0,0.0,0.0,0.079724275,0.08546576,0.08636227,0.16400608
27.csv_Day7_2h30m,0.0,0.0,0.07992945,0.0,0.014492147,0.022118695,0.22498627,0.015394118,0.07191265
27.csv_Day7_3h00m,0.0,0.0,0.0,0.0,0.0,0.016933493,0.17197093,0.069385424,0.14957519
27.csv_Day7_3h30m,0.0,0.0,0.0,0.0,0.11904968,0.06122986,0.0,0.030511789,0.13268556
27.csv_Day7_4h00m,0.0,0.0,0.0,0.0,0.0,0.09489901,0.082751915,0.11185379,0.14102742
27.csv_Day7_4h30m,0.0,0.0,0.0,0.0,0.042715926,0.0,0.17910294,0.08854418,0.053431503
27.csv_Day7_5h00m,0.42347383,0.4228818,0.5535443,0.5820186,1.9367489,2.7750394,2.9483178,3.5700626,3.8852963
27.csv_Day7_5h30m,2.2243447,7.0241604,6.759581,7.577862,9.514904,10.199427,11.255648,11.770528,12.675091
27.csv_Day7_6h00m,13.338162,17.862,16.59454,16.7625,19.374569,19.737078,21.161592,22.552113,24.029886
27.csv_Day7_6h30m,22.84024,28.230421,27.24153,27.413055,29.717308,30.741068,31.260298,32.958717,34.183243
27.csv_Day7_7h00m,32.613804,37.793156,37.264023,38.095264,39.697952,40.375057,41.53935,42.64144,43.735996
27.csv_Day7_7h30m,42.320335,46.711906,47.55525,49.20866,49.775562,50.32706,51.433308,51.84672,52.743343
27.csv_Day7_8h00m,49.148407,56.594982,57.97419,60.884163,60.910603,60.240177,60.813034,61.458733,62.348866
27.csv_Day7_8h30m,61.064808,66.06975,67.387276,71.4425,70.19251,68.70344,70.19585,70.53104,70.94697
27.csv_Day7_9h00m,65.94873,74.01991,75.10592,80.18638,78.854065,77.50144,78.24259,78.945305,79.111824
27.csv_Day7_9h30m,71.91655,80.15299,81.816124,87.769325,87.355125,84.79988,85.85291,86.78958,86.77002
27.csv_Day7_10h00m,66.49228,83.28684,84.1731,91.41132,91.58429,89.29307,91.20681,93.00743,92.92731
27.csv_Day7_10h30m,64.94285,82.46166,82.41487,90.442856,94.93873,93.98479,96.34019,97.89024,97.52153
27.csv_Day7_11h00m,54.68681,78.61022,85.328026,94.00028,99.11026,97.375,100.27425,102.40669,101.87368
27.csv_Day7_11h30m,56.60443,80.88273,84.72286,92.870514,100.0708,99.59184,102.07234,104.966774,103.983795
27.csv_Day7_12h00m,43.308575,72.10108,78.73714,87.92634,97.845726,99.252365,102.92215,105.251045,104.20646
27.csv_Day7_12h30m,36.923923,68.04574,77.15459,85.620224,95.078255,98.46546,101.41016,104.68786,104.17096
27.csv_Day7_13h00m,33.203766,65.30469,73.51741,82.176056,94.29033,95.86427,98.65531,102.53114,101.86064
27.csv_Day7_13h30m,18.811417,59.16012,65.40161,73.456535,87.59857,89.294556,93.094864,97.05765,96.81288
27.csv_Day7_14h00m,29.853676,51.244717,62.752396,70.509514,80.28759,83.273834,89.0223,91.23285,92.114105
27.csv_Day7_14h30m,25.464525,45.74891,54.792072,60.870506,75.00438,78.37244,82.26965,85.89039,86.874435
27.csv_Day7_15h00m,23.512527,42.589638,49.87313,55.257046,67.17168,69.57067,75.7706,79.596115,80.32737
27.csv_Day7_15h30m,12.125745,28.15068,37.002014,41.86653,57.050583,60.089638,67.56665,70.414505,71.55035
27.csv_Day7_16h00m,8.396408,20.52329,29.922323,33.425175,47.448284,50.85502,58.527264,61.13462,62.77123
27.csv_Day7_16h30m,2.941228,13.915792,24.316107,26.512363,38.17025,41.47011,48.63243,50.63928,52.922646
27.csv_Day7_17h00m,3.513776,8.6215725,14.84846,16.626225,25.489868,29.358057,37.65595,39.602062,42.37199
27.csv_Day7_17h30m,2.014674,6.54367,10.670338,11.496886,18.429129,21.474297,27.946173,30.829308,32.699863
27.csv_Day7_18h00m,0.8799195,4.3829765,6.76175,7.8386884,12.788958,14.839978,19.317202,21.376568,22.753218
27.csv_Day7_18h30m,1.2995608,1.3965136,2.7085562,2.6088238,5.919738,7.087183,9.799592,11.424037,12.412153
27.csv_Day7_19h00m,0.38516253,0.2014317,0.5851855,0.5548255,1.5333565,2.0979118,2.629177,3.6597593,4.4354234
27.csv_Day7_19h30m,0.0,0.0,0.0,0.054899663,0.0,0.044145655,0.08610581,0.07306612,0.0556364
27.csv_Day7_20h00m,0.0,0.0,0.0,0.0,0.0,0.032729685,0.12116776,0.024971519,0.12662731
27.csv_Day7_20h30m,0.0,0.0,0.0,0.0,0.0,0.02326253,0.097857885,0.07220373,0.059110094
27.csv_Day7_21h00m,0.0,0.0,0.0,0.0,0.0,0.056690995,0.18006831,0.0659302,0.08655098
27.csv_Day7_21h30m,0.0,0.0,0.0,0.0,0.058102272,0.04186175,0.12665044,0.1234089,0.0969426
27.csv_Day7_22h00m,0.0,0.0,0.0,0.0,0.0049672574,0.0,0.1680095,0.16352573,0.12861373
27.csv_Day7_22h30m,0.0,0.0,0.0,0.0,0.0,0.07919377,0.05176421,0.076986685,0.07016144
27.csv_Day7_23h00m,0.0,0.0,0.06615445,0.0,0.2738187,0.16044916,0.08988719,0.08555532,0.123823375
27.csv_Day7_23h30m,0.0,0.0,0.0,0.0,0.102519274,0.0,0.16190411,0.0,0.11418896
27.csv_Day8_0h00m,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.071820416,0.10850836
27.csv_Day8_0h30m,0.0,0.0,0.0,0.0,0.0,0.0,0.13302596,0.17912675,0.19705792
27.csv_Day8_1h00m,0.0,0.0,0.0,0.0,0.0,0.0,0.13350609,0.06525123,0.09929142
27.csv_Day8_1h30m,0.0,0.0,0.0,0.0,0.17661954,0.13956328,0.100704506,0.0765433,0.14413011
27.csv_Day8_2h00m,0.0,0.0,0.0,0.0,0.0,0.0,0.08921154,0.08913724,0.12919378
27.csv_Day8_2h30m,0.0,0.0,0.0,0.0,0.0,0.100618035,0.25734332,0.14827296,0.09634316
27.csv_Day8_3h00m,0.0,0.0,0.0,0.0,0.0,0.0,0.03901789,0.08843981,0.112704255
27.csv_Day8_3h30m,0.0,0.0,0.0,0.0,0.0,0.06876967,0.07885799,0.04172554,0.09715411
27.csv_Day8_4h00m,0.0,0.0,0.0,0.08145702,0.0675237,0.035973735,0.13307106,0.08618769,0.115814514
27.csv_Day8_4h30m,0.0,0.0,0.0,0.0,0.0,0.0,0.11521216,0.21984157,0.12655896
27.csv_Day8_5h00m,0.2268554,0.6211008,0.6900385,0.9120586,1.9794911,2.6463728,2.9657402,3.4822035,3.9612055
27.csv_Day8_5h30m,2.0663722,6.398582,6.136064,6.6832204,8.869825,9.630538,10.875664,12.0015955,12.777378
27.csv_Day8_6h00m,9.983717,16.735641,15.535155,16.051065,18.431717,19.47491,20.450321,22.206112,23.822739
27.csv_Day8_6h30m,17.152012,25.638737,25.774921,26.188011,28.162323,30.12975,30.09974,32.676113,33.88385
27.csv_Day8_7h00m,25.001287,34.46537,35.184963,36.524376,37.54644,39.54504,39.66388,41.62368,42.9802
27.csv_Day8_7h30m,37.239925,44.668034,45.28359,47.587574,48.736702,49.104572,50.247017,51.13938,52.656116
27.csv_Day8_8h00m,40.440952,52.08422,54.83001,58.88375,58.39347,58.462505,59.49294,60.495636,61.474747
27.csv_Day8_8h30m,49.243683,61.97574,62.871765,67.31409,67.43838,67.19582,68.40915,69.78806,70.33906
27.csv_Day8_9h00m,52.19093,69.89979,71.85407,78.20287,75.57394,74.964424,76.1687,77.96861,78.39775
27.csv_Day8_9h30m,58.89522,75.31253,77.50719,85.527534,83.15541,81.66064,84.0235,85.36061,85.44619
27.csv_Day8_10h00m,53.485653,74.672714,79.749245,88.35993,88.86327,86.51666,88.80841,91.31006,91.57284
27.csv_Day8_10h30m,48.293224,68.7018,76.182625,85.46152,91.39933,89.922554,93.865,96.84613,96.422585
27.csv_Day8_11h00m,43.322556,65.124084,76.483055,86.41249,93.31813,93.050606,97.00181,100.34807,100.09742
27.csv_Day8_11h30m,39.44443,65.59875,75.45595,85.95142,92.71501,94.69092,97.9646,102.462425,101.7341
27.csv_Day8_12h00m,29.342237,53.606007,71.69871,81.99798,91.20006,94.26771,98.39443,102.243286,102.57554
27.csv_Day8_12h30m,36.76323,57.88389,69.24144,79.232376,90.42667,95.59431,98.778175,102.76099,103.0869
27.csv_Day8_13h00m,26.192163,48.485847,60.467026,70.0689,87.02739,90.86825,96.07848,100.07942,100.52345
27.csv_Day8_13h30m,15.054323,46.60791,57.097153,66.30686,81.68388,86.59158,91.49103,95.42051,96.11132
27.csv_Day8_14h00m,23.029152,40.45137,53.31218,61.18036,74.61346,79.37609,86.215935,89.64674,90.68531
27.csv_Day8_14h30m,14.188902,37.953995,47.36784,54.803608,70.07454,74.58274,80.78768,84.35158,85.03006
27.csv_Day8_15h00m,12.001642,30.831478,37.30825,43.68627,58.072735,65.10372,73.13396,77.092834,78.60584
27.csv_Day8_15h30m,10.438666,23.353945,31.445925,36.527306,52.440643,57.17897,66.36056,69.49139,70.921455
27.csv_Day8_16h00m,2.07061,12.637751,22.214808,26.718208,41.528152,45.942825,55.92447,59.38442,61.892433
27.csv_Day8_16h30m,2.2459502,11.46667,20.593685,23.440983,35.91674,39.260937,46.962044,49.869587,52.15225
27.csv_Day8_17h00m,2.8349986,5.875326,12.10697,14.048627,23.372826,27.201303,36.41246,38.829052,41.271683
27.csv_Day8_17h30m,1.8680842,4.310331,8.38634,9.136737,16.376268,19.597965,26.496607,30.316666,31.837393
27.csv_Day8_18h00m,1.1379288,4.1716957,5.8771434,7.083707,12.056935,14.1694145,18.692575,21.080397,22.803928
27.csv_Day8_18h30m,1.0124356,1.3999164,2.5754123,2.7246788,6.0467834,6.7964745,9.551329,11.378711,12.608802
27.csv_Day8_19h00m,0.026334539,0.23349312,0.5847301,0.43855911,1.1354824,1.9934852,2.6300647,3.7189686,4.4591923
27.csv_Day8_19h30m,0.0,0.0,0.0,0.0,0.05304812,0.0666549,0.048208788,0.1761273,0.15932871
27.csv_Day8_20h00m,0.0,0.0,0.0,0.0,0.045506112,0.05993265,0.070322864,0.052320577,0.08517092
27.csv_Day8_20h30m,0.0,0.0,0.0,0.0,0.0,0.09131855,0.085542485,0.07759058,0.046321344
27.csv_Day8_21h00m,0.0,0.0,0.0,0.0,0.0,0.13469,0.083623946,0.05713398,0.15897171
27.csv_Day8_21h30m,0.0,0.0,0.0,0.0,0.047380812,0.14589569,0.038800724,0.04713683,0.094019994
27.csv_Day8_22h00m,0.0,0.0,0.0,0.0,0.081294805,0.13745669,0.17891522,0.07930634,0.07914291
27.csv_Day8_22h30m,0.0,0.0,0.0,0.0,0.0034209602,0.0,0.03319554,0.054434102,0.084653884
27.csv_Day8_23h00m,0.0,0.0,0.0,0.0,0.0,0.12883613,0.0781428,0.014044968,0.09133552
27.csv_Day8_23h30m,0.0,0.0,0.0,0.0,0.0,0.0,0.030735977,0.11143623,0.0983625
28.csv_Day7_0h00m,0.0,0.0,0.0,0.0,0.0,0.10055533,0.053172987,0.13562852,0.060267255
28.csv_Day7_0h30m,0.0,0.0,0.0,0.0,0.0,0.036557615,0.03677517,0.09374647,0.06611901
28.csv_Day7_1h00m,0.0,0.0,0.0,0.0,0.0036505815,0.0006206259,0.0,0.039467137,0.0697269
28.csv_Day7_1h30m,0.0,0.0,0.0,0.026545541,0.003214784,0.079765424,0.048436895,0.070590496,0.020147512
28.csv_Day7_2h00m,0.0,0.0,0.0,0.0,0.0,0.09843171,0.083808914,0.09446722,0.10835203
28.csv_Day7_2h30m,0.0,0.0,0.0,0.0,0.028235517,0.0606642,0.14075346,0.0413394,0.06320058
28.csv_Day7_3h00m,0.0,0.0,0.0,0.0,0.0,0.0,0.104311965,0.039271574,0.09018387
28.csv_Day7_3h30m,0.0,0.0,0.0,0.0,0.08799972,0.07844269,0.0,0.004644923,0.07529606
28.csv_Day7_4h00m,0.0,0.0,0.0,0.0,0.0,0.08754982,0.01828067,0.04373244,0.07920569
28.csv_Day7_4h30m,0.0,0.0,0.0,0.0,0.043316517,0.0012752488,0.14956877,0.048521914,0.04227572
28.csv_Day7_5h00m,0.0,0.0,0.0,0.0,0.037624735,0.15107062,0.0,0.10739597,0.21680735
28.csv_Day7_5h30m,0.0,0.032651253,0.0,1.7279105,0.89416033,0.62293226,0.68402326,0.63845277,0.99411184
28.csv_Day7_6h00m,1.8196269,2.7488124,3.2483501,6.140277,4.4939523,3.9928813,3.1500578,3.6214163,4.399615
28.csv_Day7_6h30m,5.3287816,7.0329523,9.059561,13.26361,10.989238,11.484715,9.83409,10.803241,11.777122
28.csv_Day7_7h00m,9.902024,13.678421,17.934889,23.136602,19.858738,20.483755,19.374636,20.894123,21.899391
28.csv_Day7_7h30m,16.292185,22.98026,28.740126,34.32003,30.370867,30.617146,29.231907,31.46881,32.49029
28.csv_Day7_8h00m,21.650028,31.466843,37.881866,44.39449,40.427803,40.028225,38.88328,41.241577,42.525963
28.csv_Day7_8h30m,29.484766,40.029713,47.292965,54.411552,49.95257,48.976837,48.788124,50.756207,51.93561
28.csv_Day7_9h00m,35.33577,50.084312,56.650684,63.82696,58.859592,57.89177,58.02461,59.681923,60.501694
28.csv_Day7_9h30m,38.912193,54.15233,61.71721,69.50555,65.6689,64.17817,65.398026,66.66245,67.61233
28.csv_Day7_10h00m,41.399837,61.083744,67.903885,75.80931,71.91482,70.50846,71.6887,73.368385,74.296906
28.csv_Day7_10h30m,41.88941,65.106804,70.73065,77.924446,76.33371,75.440765,76.31775,78.3328,79.20131
28.csv_Day7_11h00m,39.767357,64.03791,72.83294,80.4207,77.94898,76.57729,79.56959,81.76657,82.89662
28.csv_Day7_11h30m,41.092056,66.77078,74.0524,81.05614,80.26246,79.472824,81.76721,84.144485,84.93189
28.csv_Day7_12h00m,37.613945,65.80065,73.30968,79.728,79.862686,80.21374,82.565346,84.294495,85.34079
28.csv_Day7_12h30m,34.326717,61.06246,71.14261,77.238556,78.031105,79.673965,80.80633,83.12459,84.446304
28.csv_Day7_13h00m,28.758076,57.660774,67.46984,73.9262,76.33455,77.1216,78.597275,80.89838,81.96689
28.csv_Day7_13h30m,22.841705,55.01117,63.722233,69.232086,73.35713,73.939995,74.72844,77.032684,78.23013
28.csv_Day7_14h00m,20.896976,43.880848,56.659157,62.47481,65.86538,68.13835,70.34506,71.592476,73.18749
28.csv_Day7_14h30m,21.178766,43.092407,52.286198,56.477013,61.00144,62.752647,63.07584,65.02747,66.84614
28.csv_Day7_15h00m,16.808338,38.760674,47.144005,51.337032,53.939754,54.52121,55.038254,57.148617,58.811356
28.csv_Day7_15h30m,12.435697,30.648714,38.49024,41.315277,46.74783,47.548443,46.646732,48.172752,49.952248
28.csv_Day7_16h00m,8.214512,23.638975,31.721163,33.79153,38.535156,39.558823,38.202644,39.331615,40.8447
28.csv_Day7_16h30m,3.2242265,15.598208,23.886578,25.608253,29.936193,30.788773,29.164282,29.515219,31.072897
28.csv_Day7_17h00m,2.4232576,9.841061,14.80906,16.267702,19.155018,20.627733,18.934502,19.3235,20.978035
28.csv_Day7_17h30m,1.0747187,4.2074776,7.3809443,8.891438,10.408022,11.531516,9.487975,10.217437,11.198195
28.csv_Day7_18h00m,0.06591059,0.71360373,1.6448919,3.6391983,3.7265592,4.0719357,2.8560522,3.3982832,4.0421104
28.csv_Day7_18h30m,0.11168,0.0,0.21756178,0.5302571,0.8310597,0.6525483,0.41179702,0.622612,0.86096185
28.csv_Day7_19h00m,0.0,0.0,0.0,0.0,0.16292587,0.11463856,0.006243003,0.11478253,0.22756287
28.csv_Day7_19h30m,0.0,0.0,0.0,0.0,0.0,0.04585099,0.079497084,0.055796318,0.034401365
28.csv_Day7_20h00m,0.0,0.0,0.019219331,0.0,0.0,0.04122576,0.07079705,0.040457834,0.09673418
28.csv_Day7_20h30m,0.0,0.0,0.0,0.0,0.0,0.024973668,0.041994266,0.07926636,0.07074779
28.csv_Day7_21h00m,0.0,0.0,0.0,0.0,0.031381145,0.021515459,0.07339679,0.102626085,0.06201997
28.csv_Day7_21h30m,0.0,0.0,0.0,0.0,0.024965843,0.10537609,0.08026671,0.04424378,0.080417335
28.csv_Day7_22h00m,0.0,0.0,0.0,0.0,0.023490489,0.0,0.14524211,0.094194785,0.10437417
28.csv_Day7_22h30m,0.0,0.0,0.0,0.0,0.0,0.0867313,0.06523739,0.06322696,0.058956236
28.csv_Day7_23h00m,0.0,0.0,0.0,0.0,0.17253934,0.09653088,0.13227756,0.073792785,0.10441281
28.csv_Day7_23h30m,0.0,0.0,0.0,0.0,0.0,0.0,0.10335109,0.009217661,0.069464095
28.csv_Day8_0h00m,0.0,0.0,0.0,0.0,0.006674137,0.0,0.0,0.050066076,0.076932564
28.csv_Day8_0h30m,0.0,0.0,0.0,0.0,0.02130433,0.0,0.040445544,0.11261127,0.16178122
28.csv_Day8_1h00m,0.0,0.0,0.0,0.0,0.0,0.0,0.05213604,0.017377455,0.077088155
28.csv_Day8_1h30m,0.0,0.0,0.0,0.0,0.0717833,0.06466524,0.07690318,0.074048996,0.10490438
28.csv_Day8_2h00m,0.0,0.0,0.0,0.0,0.0,0.0,0.04327738,0.07486427,0.0782103
28.csv_Day8_2h30m,0.0,0.0,0.0,0.0,0.0,0.04922092,0.18560563,0.11024439,0.055578604
28.csv_Day8_3h00m,0.0,0.0,0.0,0.0,0.0,0.0,0.02953029,0.05772198,0.08468384
28.csv_Day8_3h30m,0.0,0.0,0.0,0.0,0.0,0.040811725,0.039115224,0.028833523,0.08153984
28.csv_Day8_4h00m,0.0,0.0,0.0,0.049631327,0.023591176,0.0,0.115355045,0.03810075,0.06162203
28.csv_Day8_4h30m,0.0,0.0,0.0,0.0,0.022395017,0.0,0.09605996,0.14852552,0.081765935
28.csv_Day8_5h00m,0.0,0.0,0.0,0.14614408,0.1483221,0.10908927,0.05069361,0.090752594,0.24550024
28.csv_Day8_5h30m,0.0,0.0,0.0,1.3708886,0.77556133,0.49279472,0.5447299,0.8587382,1.0442256
28.csv_Day8_6h00m,0.9656729,2.3748055,2.6948552,5.762827,4.0470624,4.0644593,3.1262314,3.7622774,4.5960383
28.csv_Day8_6h30m,3.1555574,5.3620653,8.042469,12.159087,10.164188,11.422294,9.84576,11.037577,11.738376
28.csv_Day8_7h00m,7.569194,11.033308,15.528329,20.885609,18.821135,20.461163,18.945824,20.818855,21.805454
28.csv_Day8_7h30m,13.271017,19.202925,24.773964,30.987267,29.530127,30.14001,29.152794,31.220148,32.458767
28.csv_Day8_8h00m,17.008364,25.770386,32.912567,40.379044,39.511112,40.12557,38.935013,41.026108,42.331104
28.csv_Day8_8h30m,22.61233,33.102528,40.634167,48.085327,48.51173,48.9541,48.476093,50.39269,51.630367
28.csv_Day8_9h00m,26.21364,39.243835,48.020687,56.866142,55.773514,56.438805,57.223293,58.888184,59.99536
28.csv_Day8_9h30m,31.339403,42.75571,52.234596,62.27132,62.27359,62.80205,65.13616,66.25224,67.210915
28.csv_Day8_10h00m,35.890427,51.507442,60.936817,69.76468,69.48487,69.02185,71.145386,72.70787,73.81377
28.csv_Day8_10h30m,33.40817,52.2505,62.963654,70.983955,73.896935,73.6093,76.15618,77.81517,78.569725
28.csv_Day8_11h00m,32.149326,50.69244,62.895443,71.02937,74.44916,75.79694,79.34779,81.25084,82.28173
28.csv_Day8_11h30m,31.629951,50.118637,61.80739,70.403145,74.59492,77.714195,81.06655,83.434044,84.04053
28.csv_Day8_12h00m,27.99293,44.034702,60.55336,68.0892,74.08181,78.07113,81.510056,83.50854,84.73975
28.csv_Day8_12h30m,29.812088,47.35498,59.65808,67.221596,73.4039,78.28791,80.137794,82.449455,84.1598
28.csv_Day8_13h00m,25.095339,40.757774,53.341625,60.131584,71.615364,75.42643,77.63231,80.12628,81.52376
28.csv_Day8_13h30m,19.247952,38.98417,51.150494,57.79396,68.06881,72.39808,74.14688,76.22618,77.83916
28.csv_Day8_14h00m,19.611519,31.707767,45.072746,50.78787,61.462566,66.44916,69.31115,70.92355,72.72518
28.csv_Day8_14h30m,16.29586,33.46445,42.36961,47.703938,56.644016,60.872425,62.773132,64.36469,66.01297
28.csv_Day8_15h00m,11.403601,26.24174,33.1212,37.78367,47.701267,53.06304,54.13036,56.19949,58.179356
28.csv_Day8_15h30m,11.541549,23.680517,31.3039,34.512623,43.552513,46.3461,46.233273,47.857136,49.81512
28.csv_Day8_16h00m,5.534772,15.666964,23.134308,25.97501,35.151417,37.616573,37.35454,38.73401,40.85137
28.csv_Day8_16h30m,3.898768,14.031505,20.667381,22.55464,28.936655,29.965712,28.266508,29.623838,31.134243
28.csv_Day8_17h00m,2.317294,7.5562973,12.280847,13.782619,18.194613,19.820864,18.999523,19.433455,20.815674
28.csv_Day8_17h30m,0.8121008,3.2410378,6.137574,7.4158053,9.583268,10.919238,9.21818,10.39972,11.048149
28.csv_Day8_18h00m,0.15543559,0.93506914,1.3533384,3.2562275,3.4369798,3.905931,2.8879504,3.3382485,4.207806
28.csv_Day8_18h30m,0.0,0.0,0.050720688,0.5949003,0.7107528,0.47232643,0.40973902,0.6523361,0.9620066
28.csv_Day8_19h00m,0.0,0.0,0.0,0.0,0.0,0.0,0.044974275,0.08172661,0.26204672
28.csv_Day8_19h30m,0.0,0.0,0.0,0.039079763,0.053806618,0.03751438,0.034200273,0.10501833,0.11212297
28.csv_Day8_20h00m,0.0,0.0,0.0,0.0,0.050662167,0.0548945,0.039432824,0.039724343,0.041292205
28.csv_Day8_20h30m,0.0,0.0,0.0,0.0,0.0,0.103654444,0.06877637,0.07067091,0.046247344
28.csv_Day8_21h00m,0.0,0.0,0.0,0.0,0.030669613,0.07085575,0.0604851,0.038095973,0.124654464
28.csv_Day8_21h30m,0.0,0.0,0.0,0.0,0.016030379,0.09930637,0.030546837,0.023673102,0.056094263
28.csv_Day8_22h00m,0.0,0.0,0.0,0.0,0.122132,0.082556486,0.10307116,0.0139970835,0.07875259
28.csv_Day8_22h30m,0.0,0.0,0.0,0.0,0.027735732,0.0,0.011748014,0.06198586,0.06711596
28.csv_Day8_23h00m,0.0,0.0,0.0,0.0,0.0,0.11752098,0.01180578,0.013541995,0.07572908
28.csv_Day8_23h30m,0.0,0.0,0.0,0.0,0.0,0.0,0.03826975,0.0696567,0.06778699
29.csv_Day7_0h00m,0.0,0.0,0.0,0.0,0.0,0.030471716,0.03534862,0.08601775,0.031627595
29.csv_Day7_0h30m,0.0,0.0,0.0,0.0,0.0,0.009393826,0.0009518787,0.038671657,0.034492932
29.csv_Day7_1h00m,0.0,0.0,0.0,0.0,0.0,0.014709145,0.021736944,0.040543083,0.056473523
29.csv_Day7_1h30m,0.0,0.0,0.0,0.036589175,0.020194134,0.028349685,0.032718137,0.04047061,0.026960092
29.csv_Day7_2h00m,0.0,0.0,0.0,0.0,0.0,0.013894595,0.05241708,0.06540662,0.06858349
29.csv_Day7_2h30m,0.0,0.0,0.0,0.0074919425,0.0029547364,0.0153591335,0.07811206,0.035237525,0.030424614
29.csv_Day7_3h00m,0.0,0.0,0.0,0.0,0.010052517,0.005320668,0.06002096,0.031360205,0.07151139
29.csv_Day7_3h30m,0.0,0.0,0.0,0.0,0.04108818,0.03188092,0.0097532235,0.00069286674,0.059931073
29.csv_Day7_4h00m,0.0,0.0,0.0,0.0,0.0,0.07389845,0.008568339,0.018171761,0.060518052
29.csv_Day7_4h30m,0.0,0.0,0.0,0.0,0.04131997,0.0005047247,0.06342513,0.027035428,0.030194104
29.csv_Day7_5h00m,0.0,0.0,0.0,0.0,0.019223329,0.14901656,0.0,0.117520936,0.16261992
